vendorID,passengerCount,tripDistance,totalAmount,puYear,puMonth,month_num,day_of_month,day_of_week,hour_of_day
2,2,10.51,42.88,2015,8,8,30,6,21
1,1,4.1,18.8,2015,8,8,1,5,9
2,2,0.82,6.3,2015,8,8,28,4,9
2,1,2.4,13.56,2015,8,8,12,2,19
1,1,4.0,15.3,2015,8,8,22,5,8
1,1,1.7,9.3,2015,8,8,25,1,13
2,1,2.89,12.8,2015,8,8,29,5,19
2,6,2.9,13.3,2015,8,8,5,2,20
2,1,5.57,24.36,2015,8,8,9,6,18
2,1,2.2,10.3,2015,8,8,8,5,11
2,1,5.41,19.3,2015,8,8,28,4,0
2,1,3.81,14.3,2015,8,8,15,5,11
2,1,1.23,10.56,2015,8,8,6,3,23
2,1,1.27,9.3,2015,8,8,28,4,14
1,1,1.6,11.0,2015,8,8,30,6,20
2,1,1.49,10.3,2015,8,8,8,5,22
2,5,4.27,19.56,2015,8,8,15,5,1
2,3,5.89,32.88,2015,8,8,6,3,9
2,1,0.79,7.3,2015,8,8,4,1,19
1,1,3.2,15.95,2015,8,8,25,1,23
2,1,0.52,7.25,2015,8,8,30,6,23
2,5,0.41,4.3,2015,8,8,9,6,9
2,1,1.77,10.38,2015,8,8,1,5,0
2,1,2.41,11.8,2015,8,8,21,4,21
2,1,3.75,19.56,2015,8,8,28,4,20
2,1,3.37,14.3,2015,8,8,1,5,13
2,1,2.15,11.3,2015,8,8,11,1,11
2,1,1.24,8.3,2015,8,8,28,4,10
2,1,13.44,50.34,2015,8,8,8,5,15
1,1,10.2,46.3,2015,8,8,28,4,11
2,1,1.29,8.8,2015,8,8,7,4,10
2,1,1.8,9.96,2015,8,8,24,0,6
2,1,2.48,13.8,2015,8,8,10,0,22
2,1,1.0,11.16,2015,8,8,15,5,9
2,1,3.32,15.8,2015,8,8,26,2,9
2,1,1.26,6.3,2015,8,8,18,1,14
2,1,1.6,9.8,2015,8,8,19,2,17
1,1,13.3,57.35,2015,8,8,5,2,23
2,1,1.41,8.76,2015,8,8,30,6,19
2,1,1.73,10.3,2015,8,8,23,6,22
2,1,3.4,17.3,2015,8,8,15,5,22
2,1,1.4,7.3,2015,8,8,17,0,6
2,1,5.4,23.8,2015,8,8,13,3,16
1,4,3.7,15.3,2015,8,8,9,6,1
2,1,2.88,12.3,2015,8,8,22,5,9
1,1,1.1,7.3,2015,8,8,2,6,0
2,1,1.5,9.3,2015,8,8,27,3,17
2,1,1.22,6.8,2015,8,8,22,5,23
2,5,2.86,12.8,2015,8,8,17,0,0
2,5,1.11,7.3,2015,8,8,19,2,1
2,1,0.89,6.8,2015,8,8,22,5,20
2,1,0.59,7.56,2015,8,8,12,2,18
1,1,5.4,20.3,2015,8,8,22,5,10
2,1,1.84,9.3,2015,8,8,2,6,16
2,1,3.0,13.8,2015,8,8,2,6,18
2,1,6.81,37.25,2015,8,8,28,4,21
2,1,3.11,12.3,2015,8,8,14,4,8
2,2,1.37,7.3,2015,8,8,22,5,4
2,1,0.64,5.8,2015,8,8,1,5,22
2,1,1.14,8.3,2015,8,8,8,5,23
2,6,2.79,17.3,2015,8,8,10,0,18
1,2,1.0,6.8,2015,8,8,20,3,21
1,1,1.2,9.45,2015,8,8,8,5,12
2,1,0.91,6.3,2015,8,8,12,2,2
2,1,2.49,12.8,2015,8,8,21,4,20
2,1,0.77,6.3,2015,8,8,14,4,16
2,1,1.45,10.56,2015,8,8,26,2,12
2,1,1.2,8.5,2015,8,8,9,6,16
2,1,12.57,45.8,2015,8,8,2,6,14
2,1,0.67,4.8,2015,8,8,17,0,13
2,1,1.37,9.3,2015,8,8,2,6,20
2,1,8.78,33.3,2015,8,8,28,4,21
2,1,5.06,23.16,2015,8,8,29,5,21
2,1,3.78,18.3,2015,8,8,12,2,18
2,1,1.56,14.16,2015,8,8,23,6,0
1,3,1.4,7.3,2015,8,8,8,5,18
1,1,4.6,18.8,2015,8,8,21,4,2
2,1,8.22,40.8,2015,8,8,26,2,0
2,1,1.8,8.8,2015,8,8,16,6,1
2,1,1.16,7.3,2015,8,8,5,2,8
2,5,1.12,9.3,2015,8,8,27,3,11
2,1,10.18,37.34,2015,8,8,14,4,12
2,1,6.31,25.8,2015,8,8,22,5,23
2,6,7.03,26.16,2015,8,8,18,1,8
2,1,0.97,7.3,2015,8,8,24,0,19
2,5,0.92,10.3,2015,8,8,27,3,11
2,1,2.98,21.96,2015,8,8,15,5,8
2,5,3.04,14.3,2015,8,8,4,1,19
2,1,2.69,16.62,2015,8,8,9,6,10
2,1,2.08,13.39,2015,8,8,15,5,0
2,1,1.15,8.8,2015,8,8,18,1,16
2,1,5.58,23.3,2015,8,8,8,5,15
2,2,6.78,28.5,2015,8,8,22,5,19
2,1,1.25,10.56,2015,8,8,14,4,8
2,2,3.94,14.8,2015,8,8,10,0,20
2,1,8.0,33.96,2015,8,8,29,5,20
2,1,0.52,5.8,2015,8,8,5,2,15
1,1,0.7,5.8,2015,8,8,28,4,23
1,1,1.2,7.3,2015,8,8,18,1,15
2,1,0.96,7.8,2015,8,8,17,0,18
2,1,1.38,10.8,2015,8,8,28,4,17
2,1,4.4,18.3,2015,8,8,14,4,14
2,1,1.43,7.0,2015,8,8,25,1,15
2,4,4.94,18.8,2015,8,8,8,5,1
2,1,1.26,6.8,2015,8,8,27,3,10
2,4,1.43,8.3,2015,8,8,23,6,19
2,1,5.98,24.8,2015,8,8,7,4,20
2,1,1.14,7.3,2015,8,8,2,6,17
1,1,1.4,8.8,2015,8,8,13,3,12
2,1,1.27,11.16,2015,8,8,26,2,16
2,5,1.24,10.56,2015,8,8,4,1,19
2,5,1.01,8.3,2015,8,8,20,3,20
2,1,1.67,8.3,2015,8,8,17,0,8
1,1,1.3,10.1,2015,8,8,22,5,6
2,5,2.8,10.3,2015,8,8,5,2,6
2,1,0.61,5.8,2015,8,8,18,1,16
2,1,3.87,20.16,2015,8,8,13,3,9
2,6,0.55,6.3,2015,8,8,10,0,22
2,1,1.16,9.75,2015,8,8,24,0,9
2,1,4.26,16.8,2015,8,8,2,6,6
2,5,1.16,7.3,2015,8,8,16,6,21
1,1,0.8,7.8,2015,8,8,22,5,3
2,1,3.48,19.75,2015,8,8,9,6,21
2,1,2.27,11.8,2015,8,8,15,5,2
1,1,3.0,12.8,2015,8,8,26,2,21
2,1,10.38,31.8,2015,8,8,16,6,1
2,1,1.13,8.3,2015,8,8,4,1,19
2,1,3.83,15.8,2015,8,8,13,3,6
1,1,4.7,21.35,2015,8,8,4,1,23
2,2,1.71,10.3,2015,8,8,20,3,2
2,1,1.49,9.3,2015,8,8,16,6,15
2,1,1.65,11.44,2015,8,8,24,0,23
2,1,2.52,14.75,2015,8,8,25,1,9
2,1,2.85,10.8,2015,8,8,27,3,8
2,1,1.08,6.8,2015,8,8,19,2,8
1,1,3.8,18.95,2015,8,8,22,5,13
2,1,0.99,7.3,2015,8,8,30,6,3
2,1,4.58,17.8,2015,8,8,20,3,10
2,1,0.97,7.54,2015,8,8,9,6,18
2,2,1.45,9.8,2015,8,8,30,6,2
2,3,7.48,30.96,2015,8,8,28,4,8
2,1,1.3,9.3,2015,8,8,15,5,16
2,1,0.66,5.8,2015,8,8,1,5,3
2,1,1.77,9.3,2015,8,8,2,6,2
2,6,2.56,12.3,2015,8,8,21,4,22
2,1,2.24,12.3,2015,8,8,3,0,12
2,1,0.78,6.3,2015,8,8,1,5,3
2,1,2.11,12.96,2015,8,8,23,6,12
2,1,2.0,12.3,2015,8,8,10,0,17
2,1,2.54,12.3,2015,8,8,11,1,14
2,1,3.34,13.8,2015,8,8,22,5,2
2,1,6.25,20.3,2015,8,8,28,4,0
2,1,1.97,11.3,2015,8,8,10,0,10
2,1,5.01,15.8,2015,8,8,17,0,13
2,1,1.74,11.62,2015,8,8,2,6,19
2,1,2.59,12.3,2015,8,8,23,6,2
2,1,2.24,12.36,2015,8,8,30,6,19
2,1,4.95,22.8,2015,8,8,25,1,18
2,1,1.75,12.36,2015,8,8,13,3,9
2,1,0.28,0.54,2015,8,8,18,1,18
1,1,0.9,6.8,2015,8,8,27,3,23
1,1,0.8,6.3,2015,8,8,4,1,15
2,1,4.11,25.56,2015,8,8,29,5,23
2,1,0.84,8.16,2015,8,8,18,1,19
1,1,5.7,20.88,2015,8,8,19,2,0
2,1,0.87,6.3,2015,8,8,26,2,17
2,1,1.02,6.3,2015,8,8,16,6,19
1,2,5.9,20.8,2015,8,8,24,0,1
2,1,1.85,11.3,2015,8,8,28,4,17
1,1,1.7,10.55,2015,8,8,22,5,23
2,1,1.03,7.3,2015,8,8,21,4,6
2,1,1.42,9.3,2015,8,8,7,4,5
2,1,6.66,28.3,2015,8,8,30,6,20
1,1,1.6,11.15,2015,8,8,12,2,22
1,4,2.3,11.3,2015,8,8,23,6,4
2,3,2.34,13.3,2015,8,8,20,3,15
2,5,1.66,8.3,2015,8,8,30,6,17
2,1,3.6,15.8,2015,8,8,25,1,23
2,1,4.86,26.3,2015,8,8,27,3,8
2,1,3.21,15.3,2015,8,8,15,5,1
2,1,2.31,13.8,2015,8,8,6,3,23
2,1,6.7,28.3,2015,8,8,29,5,9
2,1,1.1,6.8,2015,8,8,15,5,19
1,3,6.4,21.8,2015,8,8,26,2,21
2,1,1.69,10.3,2015,8,8,3,0,19
2,1,2.52,14.3,2015,8,8,9,6,12
2,1,0.44,5.3,2015,8,8,29,5,21
2,1,3.49,15.8,2015,8,8,26,2,1
2,1,1.09,10.79,2015,8,8,28,4,2
1,1,1.3,7.3,2015,8,8,30,6,18
1,4,0.8,8.0,2015,8,8,19,2,18
2,1,1.62,12.96,2015,8,8,21,4,16
2,2,0.99,7.8,2015,8,8,28,4,12
2,1,1.18,7.3,2015,8,8,3,0,4
2,1,2.48,12.36,2015,8,8,9,6,8
2,1,1.47,11.16,2015,8,8,19,2,23
2,1,3.12,15.55,2015,8,8,28,4,22
2,1,0.76,8.3,2015,8,8,15,5,16
2,1,1.11,7.8,2015,8,8,22,5,17
2,1,1.39,8.3,2015,8,8,18,1,10
2,1,9.54,37.8,2015,8,8,29,5,17
2,1,4.07,26.76,2015,8,8,13,3,23
2,1,2.81,10.8,2015,8,8,21,4,11
2,1,8.0,24.3,2015,8,8,28,4,23
2,1,1.53,9.3,2015,8,8,4,1,16
2,1,2.64,14.16,2015,8,8,19,2,9
2,2,1.4,8.8,2015,8,8,2,6,21
1,1,0.4,4.3,2015,8,8,30,6,12
1,1,2.1,10.8,2015,8,8,24,0,23
2,1,1.85,10.3,2015,8,8,6,3,13
2,1,4.15,19.3,2015,8,8,22,5,15
2,1,4.63,24.3,2015,8,8,13,3,18
1,1,1.4,9.8,2015,8,8,26,2,10
1,1,2.3,11.8,2015,8,8,30,6,1
2,1,1.71,8.3,2015,8,8,9,6,19
1,1,1.2,8.3,2015,8,8,2,6,16
2,1,1.26,8.3,2015,8,8,29,5,20
2,1,8.11,38.5,2015,8,8,13,3,15
1,1,2.0,15.95,2015,8,8,28,4,17
2,1,3.72,14.8,2015,8,8,22,5,7
2,1,0.63,5.8,2015,8,8,8,5,18
2,1,1.42,9.3,2015,8,8,24,0,2
2,1,0.79,6.8,2015,8,8,17,0,19
2,1,8.71,43.61,2015,8,8,19,2,13
2,1,1.0,6.3,2015,8,8,9,6,9
2,1,0.56,6.8,2015,8,8,13,3,17
2,1,3.3,18.5,2015,8,8,29,5,18
2,5,1.82,11.3,2015,8,8,22,5,2
2,6,0.44,5.3,2015,8,8,22,5,1
2,1,10.07,37.88,2015,8,8,1,5,9
1,1,1.9,11.8,2015,8,8,13,3,13
2,1,6.77,35.76,2015,8,8,15,5,11
2,1,1.56,8.8,2015,8,8,15,5,2
2,1,1.79,10.3,2015,8,8,24,0,2
2,1,4.78,22.88,2015,8,8,6,3,19
2,1,1.0,8.84,2015,8,8,29,5,22
2,2,8.19,35.6,2015,8,8,22,5,12
2,5,3.36,22.0,2015,8,8,18,1,0
2,1,0.59,6.3,2015,8,8,1,5,20
1,1,2.5,12.3,2015,8,8,23,6,4
2,1,6.77,29.76,2015,8,8,10,0,8
2,2,1.73,8.8,2015,8,8,22,5,11
1,1,1.4,7.3,2015,8,8,5,2,15
2,1,3.34,16.8,2015,8,8,14,4,17
1,1,1.2,9.1,2015,8,8,6,3,21
2,1,2.73,16.56,2015,8,8,26,2,19
2,1,1.4,7.8,2015,8,8,22,5,18
2,1,8.31,26.3,2015,8,8,8,5,6
2,1,2.86,14.8,2015,8,8,24,0,11
2,1,1.4,10.56,2015,8,8,4,1,18
2,1,3.67,17.8,2015,8,8,18,1,17
2,1,1.11,6.8,2015,8,8,28,4,14
2,1,7.26,34.3,2015,8,8,7,4,21
1,4,1.2,7.3,2015,8,8,1,5,20
2,1,1.83,11.3,2015,8,8,25,1,20
2,3,1.25,7.3,2015,8,8,16,6,0
2,1,1.85,13.3,2015,8,8,17,0,12
1,1,2.2,10.3,2015,8,8,15,5,14
1,1,0.5,7.55,2015,8,8,18,1,17
2,1,0.66,7.56,2015,8,8,29,5,3
2,1,0.68,7.88,2015,8,8,20,3,9
2,1,2.73,12.8,2015,8,8,26,2,22
2,1,5.55,22.3,2015,8,8,13,3,11
1,1,0.8,8.15,2015,8,8,16,6,21
1,1,1.1,9.8,2015,8,8,7,4,16
2,1,1.4,7.8,2015,8,8,23,6,4
2,1,1.17,7.8,2015,8,8,30,6,3
2,5,5.65,23.8,2015,8,8,22,5,23
2,1,9.71,30.8,2015,8,8,25,1,21
2,1,1.74,11.76,2015,8,8,1,5,18
2,1,1.23,7.8,2015,8,8,11,1,2
2,1,4.65,20.76,2015,8,8,15,5,21
1,1,2.1,9.8,2015,8,8,18,1,10
1,1,0.5,5.8,2015,8,8,26,2,18
1,1,1.5,9.3,2015,8,8,3,0,13
2,5,1.32,8.3,2015,8,8,8,5,11
2,1,3.95,15.8,2015,8,8,30,6,17
2,1,1.52,9.8,2015,8,8,18,1,18
2,1,1.58,11.3,2015,8,8,20,3,10
2,1,1.24,7.8,2015,8,8,26,2,10
1,1,2.2,14.75,2015,8,8,1,5,10
1,1,4.1,22.55,2015,8,8,25,1,14
2,1,2.07,11.3,2015,8,8,26,2,21
2,1,3.85,21.8,2015,8,8,5,2,10
2,1,0.63,6.8,2015,8,8,18,1,18
2,2,1.44,8.8,2015,8,8,21,4,2
1,1,1.0,8.8,2015,8,8,24,0,9
2,1,3.01,17.76,2015,8,8,9,6,2
1,1,0.9,7.3,2015,8,8,23,6,21
2,1,1.51,8.8,2015,8,8,8,5,20
2,5,2.06,11.3,2015,8,8,12,2,18
2,1,1.57,10.38,2015,8,8,23,6,17
1,1,1.1,8.8,2015,8,8,8,5,23
2,1,0.44,6.3,2015,8,8,3,0,18
2,1,2.21,12.05,2015,8,8,18,1,20
2,1,5.78,25.56,2015,8,8,11,1,6
2,1,3.65,17.3,2015,8,8,18,1,17
1,1,5.2,20.15,2015,8,8,26,2,9
2,1,14.8,41.3,2015,8,8,22,5,8
2,1,4.47,18.5,2015,8,8,16,6,22
1,2,2.2,10.0,2015,8,8,19,2,6
2,1,1.11,9.8,2015,8,8,22,5,18
2,2,2.04,11.0,2015,8,8,22,5,19
1,2,0.5,5.8,2015,8,8,5,2,19
2,1,1.6,10.3,2015,8,8,8,5,14
1,1,3.0,10.8,2015,8,8,8,5,3
2,1,1.09,8.3,2015,8,8,15,5,23
2,5,0.7,7.0,2015,8,8,5,2,17
2,1,1.87,11.3,2015,8,8,27,3,17
2,1,1.64,10.8,2015,8,8,13,3,17
2,1,4.64,18.96,2015,8,8,13,3,8
2,1,7.75,30.84,2015,8,8,6,3,14
2,2,4.25,15.8,2015,8,8,7,4,2
1,1,2.4,10.8,2015,8,8,7,4,2
2,1,1.47,8.3,2015,8,8,29,5,22
2,1,0.49,6.36,2015,8,8,23,6,2
2,2,1.8,12.25,2015,8,8,3,0,9
2,1,1.33,7.8,2015,8,8,9,6,10
1,1,2.9,17.15,2015,8,8,7,4,17
2,6,0.97,7.8,2015,8,8,23,6,18
2,1,7.18,25.8,2015,8,8,26,2,17
2,1,1.78,11.16,2015,8,8,8,5,20
2,1,6.54,35.21,2015,8,8,24,0,8
1,3,6.1,26.6,2015,8,8,14,4,11
2,1,6.23,31.0,2015,8,8,18,1,11
2,1,7.5,32.8,2015,8,8,4,1,8
2,1,2.88,12.3,2015,8,8,28,4,8
2,1,1.25,8.76,2015,8,8,14,4,23
2,5,0.7,6.3,2015,8,8,20,3,21
1,2,1.2,8.8,2015,8,8,15,5,22
1,1,5.5,21.8,2015,8,8,30,6,2
2,3,0.97,9.3,2015,8,8,13,3,0
2,3,2.42,11.3,2015,8,8,22,5,7
2,3,0.55,5.8,2015,8,8,23,6,21
1,1,1.1,8.75,2015,8,8,26,2,13
2,6,0.97,6.8,2015,8,8,3,0,11
2,1,1.96,9.8,2015,8,8,3,0,22
1,1,3.1,15.3,2015,8,8,15,5,17
1,1,0.6,5.8,2015,8,8,23,6,23
2,3,3.63,17.76,2015,8,8,14,4,7
1,1,1.0,7.8,2015,8,8,7,4,17
2,1,2.81,11.8,2015,8,8,8,5,16
2,1,9.14,31.8,2015,8,8,27,3,3
2,1,1.59,11.0,2015,8,8,11,1,22
1,1,6.7,26.15,2015,8,8,9,6,20
2,1,0.77,7.3,2015,8,8,17,0,1
2,1,8.11,36.96,2015,8,8,21,4,21
2,1,0.69,5.3,2015,8,8,27,3,11
2,1,5.95,19.8,2015,8,8,29,5,19
1,1,0.4,6.3,2015,8,8,12,2,12
1,1,1.5,11.4,2015,8,8,21,4,10
2,1,6.0,28.8,2015,8,8,5,2,10
2,1,5.55,19.3,2015,8,8,15,5,23
2,1,2.82,14.76,2015,8,8,16,6,15
2,1,2.45,13.3,2015,8,8,27,3,12
2,1,2.83,10.3,2015,8,8,27,3,10
2,1,5.19,23.84,2015,8,8,8,5,17
2,1,1.54,9.75,2015,8,8,27,3,10
1,1,8.6,25.8,2015,8,8,16,6,14
1,1,2.5,13.3,2015,8,8,14,4,19
1,3,1.0,6.4,2015,8,8,9,6,15
2,1,3.85,17.3,2015,8,8,13,3,19
1,1,0.6,6.3,2015,8,8,6,3,18
2,1,6.37,25.3,2015,8,8,18,1,21
2,1,15.19,64.09,2015,8,8,7,4,0
1,2,1.3,7.3,2015,8,8,29,5,0
2,1,1.9,11.8,2015,8,8,26,2,15
2,1,9.02,34.56,2015,8,8,8,5,9
1,1,5.3,22.8,2015,8,8,1,5,1
2,1,0.99,7.3,2015,8,8,10,0,14
2,3,18.35,68.81,2015,8,8,5,2,0
1,1,5.9,30.0,2015,8,8,5,2,14
2,1,1.45,10.38,2015,8,8,4,1,20
2,1,18.25,65.0,2015,8,8,19,2,15
2,1,1.62,8.3,2015,8,8,7,4,22
2,5,0.76,7.56,2015,8,8,30,6,0
1,1,3.9,16.8,2015,8,8,29,5,13
1,1,0.5,6.8,2015,8,8,24,0,17
1,1,2.1,9.8,2015,8,8,19,2,13
2,1,0.91,6.8,2015,8,8,19,2,12
2,1,6.33,22.8,2015,8,8,1,5,7
2,2,2.1,10.8,2015,8,8,8,5,1
1,2,5.7,14.0,2015,8,8,29,5,21
2,1,5.3,21.3,2015,8,8,4,1,22
2,4,1.65,13.56,2015,8,8,26,2,16
2,1,1.59,11.16,2015,8,8,16,6,23
2,1,4.77,22.3,2015,8,8,8,5,17
1,1,1.9,11.3,2015,8,8,21,4,21
1,1,0.6,4.8,2015,8,8,30,6,17
2,3,4.3,20.16,2015,8,8,26,2,10
2,1,5.68,23.3,2015,8,8,26,2,9
2,1,1.13,7.8,2015,8,8,4,1,8
2,1,1.05,8.8,2015,8,8,19,2,17
1,1,0.6,6.35,2015,8,8,6,3,8
2,1,1.6,11.76,2015,8,8,20,3,19
2,1,2.97,15.96,2015,8,8,13,3,21
2,1,3.15,14.0,2015,8,8,14,4,1
2,1,1.28,9.3,2015,8,8,10,0,19
2,1,3.08,19.89,2015,8,8,29,5,2
2,1,4.28,20.84,2015,8,8,2,6,16
2,5,3.58,17.8,2015,8,8,22,5,17
1,1,1.2,7.8,2015,8,8,22,5,12
2,1,8.07,38.81,2015,8,8,3,0,22
2,1,2.51,12.3,2015,8,8,24,0,0
2,5,3.14,18.96,2015,8,8,15,5,4
1,2,8.6,32.3,2015,8,8,16,6,2
2,1,1.9,8.8,2015,8,8,1,5,13
2,1,1.23,7.8,2015,8,8,18,1,6
2,1,11.2,48.55,2015,8,8,20,3,11
1,1,3.8,17.5,2015,8,8,29,5,1
1,1,1.0,6.8,2015,8,8,24,0,6
2,3,1.19,8.3,2015,8,8,17,0,23
2,1,2.98,14.76,2015,8,8,18,1,12
2,1,3.45,19.56,2015,8,8,18,1,19
2,1,3.66,18.96,2015,8,8,7,4,22
2,1,1.16,8.8,2015,8,8,18,1,20
1,1,1.1,7.8,2015,8,8,25,1,0
2,1,13.03,47.8,2015,8,8,15,5,6
2,3,11.03,40.0,2015,8,8,7,4,21
1,1,2.0,9.8,2015,8,8,22,5,12
2,1,0.71,5.8,2015,8,8,11,1,14
2,1,4.04,19.8,2015,8,8,22,5,23
2,1,0.5,5.8,2015,8,8,7,4,15
2,5,1.02,6.3,2015,8,8,10,0,22
1,1,1.3,10.1,2015,8,8,7,4,9
2,1,8.64,25.3,2015,8,8,16,6,9
2,1,3.09,15.3,2015,8,8,1,5,18
2,1,1.06,8.84,2015,8,8,19,2,23
2,1,2.41,12.8,2015,8,8,17,0,19
2,1,4.3,15.8,2015,8,8,10,0,22
2,1,5.61,23.76,2015,8,8,10,0,6
1,1,4.3,18.95,2015,8,8,9,6,10
2,1,2.65,14.75,2015,8,8,16,6,13
2,1,1.64,9.8,2015,8,8,16,6,0
2,1,2.13,13.5,2015,8,8,22,5,19
2,1,3.14,13.8,2015,8,8,3,0,9
2,1,5.64,25.84,2015,8,8,17,0,18
2,1,5.49,24.3,2015,8,8,29,5,16
2,1,0.83,8.3,2015,8,8,15,5,0
2,1,8.38,27.8,2015,8,8,5,2,10
1,1,2.0,10.3,2015,8,8,7,4,14
2,2,2.09,9.8,2015,8,8,11,1,10
1,1,3.4,14.75,2015,8,8,9,6,16
2,1,7.8,30.8,2015,8,8,1,5,8
2,1,7.4,24.3,2015,8,8,30,6,18
1,1,0.8,8.15,2015,8,8,29,5,13
2,5,0.78,5.8,2015,8,8,11,1,9
2,2,0.92,9.3,2015,8,8,13,3,10
2,1,1.53,14.3,2015,8,8,26,2,16
2,1,6.35,15.0,2015,8,8,18,1,9
2,1,1.1,9.8,2015,8,8,4,1,16
2,1,0.42,5.3,2015,8,8,13,3,19
2,5,2.39,11.3,2015,8,8,29,5,20
2,1,5.89,27.36,2015,8,8,15,5,3
2,1,1.71,12.25,2015,8,8,9,6,16
1,1,2.3,10.8,2015,8,8,29,5,14
2,1,1.96,14.16,2015,8,8,26,2,17
2,1,1.0,8.84,2015,8,8,12,2,4
2,1,5.12,23.8,2015,8,8,28,4,21
2,1,3.8,20.3,2015,8,8,15,5,17
2,1,0.89,7.54,2015,8,8,19,2,15
2,1,1.13,8.3,2015,8,8,19,2,9
2,5,0.81,6.3,2015,8,8,19,2,12
2,1,13.09,48.96,2015,8,8,30,6,2
1,1,1.9,11.8,2015,8,8,6,3,18
2,1,4.39,16.3,2015,8,8,17,0,18
2,1,1.23,7.3,2015,8,8,14,4,0
1,1,4.6,20.3,2015,8,8,13,3,20
2,6,4.19,22.56,2015,8,8,4,1,21
2,1,1.72,10.3,2015,8,8,15,5,2
2,1,2.86,14.3,2015,8,8,10,0,11
2,1,0.89,7.8,2015,8,8,16,6,3
2,1,7.3,37.8,2015,8,8,13,3,15
2,1,0.74,6.3,2015,8,8,17,0,10
2,1,0.89,6.8,2015,8,8,21,4,20
2,2,2.57,12.8,2015,8,8,9,6,22
2,1,1.25,7.8,2015,8,8,13,3,17
2,1,1.24,12.25,2015,8,8,21,4,14
2,1,0.53,5.8,2015,8,8,21,4,20
2,1,1.17,7.8,2015,8,8,11,1,20
2,3,5.52,19.3,2015,8,8,8,5,13
2,1,2.1,10.8,2015,8,8,17,0,0
2,1,4.58,21.96,2015,8,8,30,6,20
2,5,3.66,18.96,2015,8,8,20,3,19
2,2,0.55,6.36,2015,8,8,13,3,22
2,1,6.51,21.3,2015,8,8,1,5,15
2,5,6.09,23.3,2015,8,8,6,3,9
2,1,2.71,14.6,2015,8,8,6,3,1
2,1,2.78,12.3,2015,9,9,16,2,22
1,1,0.6,12.25,2015,9,9,10,3,13
2,1,3.01,12.3,2015,9,9,26,5,1
2,1,3.26,16.3,2015,9,9,21,0,18
1,1,1.1,10.35,2015,9,9,29,1,15
1,1,0.7,6.3,2015,9,9,2,2,23
2,1,2.67,16.64,2015,9,9,13,6,1
2,3,7.06,27.8,2015,9,9,19,5,3
1,1,1.5,9.3,2015,9,9,20,6,20
2,1,1.56,8.8,2015,9,9,19,5,17
2,1,2.06,10.8,2015,9,9,26,5,1
2,2,6.0,22.8,2015,9,9,12,5,22
1,2,6.1,32.8,2015,9,9,18,4,17
2,1,8.48,28.3,2015,9,9,22,1,23
2,1,1.66,9.8,2015,9,9,9,2,13
2,1,1.31,7.3,2015,9,9,20,6,3
2,1,3.01,19.38,2015,9,9,5,5,16
2,1,1.03,10.8,2015,9,9,17,3,9
2,1,0.93,6.8,2015,9,9,17,3,22
2,1,7.3,25.3,2015,9,9,27,6,21
2,1,3.21,17.38,2015,9,9,11,4,18
2,1,1.27,8.76,2015,9,9,20,6,10
2,1,1.02,7.8,2015,9,9,26,5,11
2,3,0.84,5.8,2015,9,9,24,3,12
1,1,1.6,12.95,2015,9,9,20,6,23
2,1,1.14,8.3,2015,9,9,25,4,19
1,1,2.6,15.35,2015,9,9,5,5,20
1,1,0.9,6.8,2015,9,9,28,0,14
2,2,0.36,5.8,2015,9,9,8,1,19
2,1,1.71,8.8,2015,9,9,5,5,23
2,5,2.23,11.3,2015,9,9,20,6,3
2,1,1.1,8.16,2015,9,9,22,1,9
1,1,3.0,21.95,2015,9,9,11,4,18
1,1,2.0,12.85,2015,9,9,10,3,23
2,1,0.48,4.8,2015,9,9,19,5,12
2,1,0.63,6.3,2015,9,9,19,5,21
2,1,13.68,38.3,2015,9,9,5,5,3
1,1,1.4,9.35,2015,9,9,28,0,9
2,1,1.21,11.3,2015,9,9,25,4,9
2,1,2.12,15.96,2015,9,9,25,4,19
2,1,5.47,20.8,2015,9,9,6,6,23
2,1,1.75,12.3,2015,9,9,9,2,19
1,2,2.6,13.0,2015,9,9,16,2,13
2,1,2.26,11.3,2015,9,9,26,5,17
1,1,0.6,5.3,2015,9,9,25,4,10
2,1,1.2,7.8,2015,9,9,24,3,15
2,1,1.86,8.8,2015,9,9,2,2,15
2,1,2.52,14.76,2015,9,9,17,3,8
2,1,0.31,4.8,2015,9,9,11,4,10
2,1,0.83,7.8,2015,9,9,25,4,21
2,2,0.85,9.12,2015,9,9,8,1,16
2,1,2.47,19.89,2015,9,9,25,4,16
2,1,1.11,9.96,2015,9,9,5,5,21
2,1,5.16,26.62,2015,9,9,22,1,10
2,1,0.69,14.8,2015,9,9,8,1,22
2,1,1.27,10.56,2015,9,9,10,3,19
2,1,0.53,8.8,2015,9,9,11,4,17
2,1,2.9,13.8,2015,9,9,2,2,12
2,1,4.21,17.8,2015,9,9,6,6,1
1,2,2.1,11.3,2015,9,9,11,4,13
2,2,2.55,13.3,2015,9,9,11,4,6
2,1,2.74,11.8,2015,9,9,2,2,23
2,1,4.98,23.3,2015,9,9,17,3,23
2,5,1.23,9.36,2015,9,9,25,4,23
2,1,1.8,10.8,2015,9,9,3,3,17
1,1,0.8,5.8,2015,9,9,28,0,13
2,1,6.62,27.69,2015,9,9,11,4,21
2,1,1.56,8.8,2015,9,9,23,2,15
2,1,0.93,6.3,2015,9,9,14,0,14
